station,init_utc,fhour,valid_utc,var,val
ZGSZ,2024-04-08T00:00:00+00:00,19,2024-04-08T19:00:00+00:00,hpbl,394.673
ZHCC,2024-04-08T00:00:00+00:00,19,2024-04-08T19:00:00+00:00,hpbl,155.313
ZHHH,2024-04-08T00:00:00+00:00,19,2024-04-08T19:00:00+00:00,hpbl,112.273
ZSJN,2024-04-08T00:00:00+00:00,19,2024-04-08T19:00:00+00:00,hpbl,200.113
ZSPD,2024-04-08T00:00:00+00:00,19,2024-04-08T19:00:00+00:00,hpbl,184.833
ZSQD,2024-04-08T00:00:00+00:00,19,2024-04-08T19:00:00+00:00,hpbl,109.713
ZUCK,2024-04-08T00:00:00+00:00,19,2024-04-08T19:00:00+00:00,hpbl,237.873
ZUUU,2024-04-08T00:00:00+00:00,19,2024-04-08T19:00:00+00:00,hpbl,96.673
ZSQD_NEW,2024-04-08T00:00:00+00:00,19,2024-04-08T19:00:00+00:00,hpbl,12.433
ZBAA,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,102598.894
ZGGG,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,101436.694
ZGSZ,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,101310.294
ZHCC,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,102164.894
ZHHH,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,101979.894
ZSJN,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,102254.894
ZSPD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,102142.894
ZSQD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,102295.694
ZUCK,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,101694.294
ZUUU,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,101671.094
ZSQD_NEW,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,prmsl,102312.694
ZBAA,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,102150.75
ZGGG,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,100501.15
ZGSZ,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,101107.55
ZHCC,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,100384.35
ZHHH,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,101656.35
ZSJN,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,101344.35
ZSPD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,102117.15
ZSQD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,100651.55
ZUCK,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,97397.15
ZUUU,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,95921.95
ZSQD_NEW,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,sp,101982.75
ZBAA,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,285.592
ZGGG,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,291.192
ZGSZ,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,296.492
ZHCC,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,285.992
ZHHH,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,286.692
ZSJN,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,282.192
ZSPD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,284.092
ZSQD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,285.892
ZUCK,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,289.192
ZUUU,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,288.892
ZSQD_NEW,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,t2m,283.592
ZBAA,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,21.1
ZGGG,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,86.3
ZGSZ,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,75.1
ZHCC,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,85.5
ZHHH,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,95.4
ZSJN,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,49.4
ZSPD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,84.3
ZSQD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,41.7
ZUCK,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,95.1
ZUUU,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,85.5
ZSQD_NEW,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,r2,55.6
ZBAA,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,0.321
ZGGG,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,-0.399
ZGSZ,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,-1.769
ZHCC,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,-2.159
ZHHH,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,-2.789
ZSJN,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,-2.889
ZSPD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,2.541
ZSQD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,-0.769
ZUCK,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,-2.159
ZUUU,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,1.411
ZSQD_NEW,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,u10,-1.009
ZBAA,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,2.119
ZGGG,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,-2.501
ZGSZ,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,-4.231
ZHCC,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,-0.471
ZHHH,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,-0.881
ZSJN,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,-1.131
ZSPD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,-4.271
ZSQD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,-1.391
ZUCK,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,-1.901
ZUUU,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,2.099
ZSQD_NEW,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,v10,-1.541
ZBAA,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,100.0
ZGGG,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,100.0
ZGSZ,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,100.0
ZHCC,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,100.0
ZHHH,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,100.0
ZSJN,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,3.7
ZSPD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,4.0
ZSQD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,8.6
ZUCK,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,100.0
ZUUU,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,100.0
ZSQD_NEW,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,tcc,15.2
ZBAA,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZGGG,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZGSZ,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZHCC,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZHHH,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZSJN,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZSPD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZSQD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZUCK,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZUUU,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZSQD_NEW,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,dswrf,0.0
ZBAA,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,678.21
ZGGG,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,323.33
ZGSZ,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,394.37
ZHCC,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,44.69
ZHHH,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,129.01
ZSJN,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,163.33
ZSPD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,167.73
ZSQD,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,105.33
ZUCK,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,260.21
ZUUU,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,119.25
ZSQD_NEW,2024-04-08T00:00:00+00:00,20,2024-04-08T20:00:00+00:00,hpbl,23.89
ZBAA,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,102640.625
ZGGG,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,101483.825
ZGSZ,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,101348.825
ZHCC,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,102285.825
ZHHH,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,102044.825
ZSJN,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,102312.625
ZSPD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,102205.425
ZSQD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,102310.425
ZUCK,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,101697.425
ZUUU,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,101640.425
ZSQD_NEW,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,prmsl,102338.625
ZBAA,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,102191.181
ZGGG,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,100547.981
ZGSZ,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,101146.381
ZHCC,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,100496.781
ZHHH,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,101720.781
ZSJN,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,101400.781
ZSPD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,102179.981
ZSQD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,100663.181
ZUCK,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,97399.181
ZUUU,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,95890.381
ZSQD_NEW,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,sp,102008.781
ZBAA,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,285.357
ZGGG,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,291.157
ZGSZ,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,296.457
ZHCC,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,285.157
ZHHH,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,286.557
ZSJN,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,281.857
ZSPD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,284.157
ZSQD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,285.457
ZUCK,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,289.157
ZUUU,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,288.757
ZSQD_NEW,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,t2m,283.057
ZBAA,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,22.9
ZGGG,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,86.4
ZGSZ,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,72.5
ZHCC,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,88.7
ZHHH,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,95.3
ZSJN,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,52.1
ZSPD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,82.4
ZSQD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,33.7
ZUCK,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,95.5
ZUUU,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,87.1
ZSQD_NEW,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,r2,48.3
ZBAA,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,-0.74
ZGGG,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,-0.45
ZGSZ,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,-2.25
ZHCC,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,-3.22
ZHHH,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,-2.87
ZSJN,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,-2.89
ZSPD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,2.2
ZSQD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,-1.53
ZUCK,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,-1.58
ZUUU,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,0.68
ZSQD_NEW,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,u10,-1.29
ZBAA,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,1.702
ZGGG,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,-2.708
ZGSZ,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,-3.728
ZHCC,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,-1.218
ZHHH,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,-0.918
ZSJN,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,-1.428
ZSPD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,-5.128
ZSQD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,-1.068
ZUCK,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,-1.278
ZUUU,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,2.012
ZSQD_NEW,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,v10,-1.468
ZBAA,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,100.0
ZGGG,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,98.4
ZGSZ,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,77.2
ZHCC,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,100.0
ZHHH,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,100.0
ZSJN,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,5.0
ZSPD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,6.9
ZSQD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,0.1
ZUCK,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,100.0
ZUUU,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,100.0
ZSQD_NEW,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,tcc,1.6
ZBAA,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZGGG,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZGSZ,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZHCC,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZHHH,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZSJN,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZSPD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZSQD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZUCK,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZUUU,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZSQD_NEW,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,dswrf,0.0
ZBAA,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,717.972
ZGGG,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,378.452
ZGSZ,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,355.572
ZHCC,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,128.852
ZHHH,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,114.132
ZSJN,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,164.852
ZSPD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,193.332
ZSQD,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,103.412
ZUCK,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,225.492
ZUUU,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,91.092
ZSQD_NEW,2024-04-08T00:00:00+00:00,21,2024-04-08T21:00:00+00:00,hpbl,26.132
ZBAA,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,102669.531
ZGGG,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,101535.131
ZGSZ,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,101415.931
ZHCC,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,102348.731
ZHHH,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,102078.131
ZSJN,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,102341.931
ZSPD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,102270.331
ZSQD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,102350.531
ZUCK,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,101692.731
ZUUU,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,101659.131
ZSQD_NEW,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,prmsl,102389.331
ZBAA,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,102220.163
ZGGG,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,100599.363
ZGSZ,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,101213.763
ZHCC,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,100556.163
ZHHH,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,101752.963
ZSJN,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,101428.163
ZSPD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,102245.763
ZSQD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,100701.763
ZUCK,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,97394.562
ZUUU,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,95906.562
ZSQD_NEW,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,sp,102058.562
ZBAA,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,285.21
ZGGG,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,291.11
ZGSZ,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,296.21
ZHCC,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,285.01
ZHHH,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,286.31
ZSJN,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,281.71
ZSPD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,284.11
ZSQD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,285.31
ZUCK,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,289.21
ZUUU,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,288.61
ZSQD_NEW,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,t2m,282.71
ZBAA,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,21.8
ZGGG,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,86.6
ZGSZ,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,71.1
ZHCC,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,79.4
ZHHH,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,95.1
ZSJN,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,54.0
ZSPD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,79.6
ZSQD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,30.2
ZUCK,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,95.3
ZUUU,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,87.7
ZSQD_NEW,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,r2,44.2
ZBAA,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-1.611
ZGGG,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-0.301
ZGSZ,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-1.711
ZHCC,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-3.381
ZHHH,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-2.991
ZSJN,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-2.511
ZSPD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,1.909
ZSQD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-1.251
ZUCK,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-1.801
ZUUU,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-0.041
ZSQD_NEW,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,u10,-0.611
ZBAA,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,1.755
ZGGG,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,-2.515
ZGSZ,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,-3.975
ZHCC,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,-1.145
ZHHH,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,-0.805
ZSJN,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,-0.775
ZSPD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,-5.055
ZSQD,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,-1.055
ZUCK,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,-1.645
ZUUU,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,1.765
ZSQD_NEW,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,v10,-1.795
ZBAA,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,tcc,100.0
ZGGG,2024-04-08T00:00:00+00:00,22,2024-04-08T22:00:00+00:00,tcc,82.0
